n_embd,n_head,n_layer,dropout,final_train_loss,final_val_loss,final_train_perplexity,final_val_perplexity,iteracja
256,8,8,0.3,2.4018442630767822,2.447923183441162,11.043527603149414,11.564305305480955,261
256,8,8,0.3,2.39798903465271,2.4044363498687744,11.001030921936035,11.072188377380373,262
256,8,8,0.3,2.4153645038604736,2.4491171836853027,11.19384765625,11.578125953674316,263
256,8,8,0.3,2.420710802078247,2.4371187686920166,11.253856658935549,11.440034866333008,264
256,8,8,0.3,2.421457290649414,2.419311285018921,11.26226043701172,11.238116264343262,265
256,8,8,0.3,2.4312281608581543,2.472942590713501,11.372836112976074,11.85727882385254,266
256,8,8,0.3,2.398007392883301,2.4099295139312744,11.001233100891112,11.1331787109375,267
256,8,8,0.3,2.4051575660705566,2.427862882614136,11.08017635345459,11.334635734558104,268
256,8,8,0.3,2.411561727523804,2.435945987701416,11.151363372802734,11.426623344421388,269
256,8,8,0.3,2.4292917251586914,2.415038108825684,11.350839614868164,11.19020175933838,270
256,8,8,0.3,2.3984508514404297,2.4311063289642334,11.006113052368164,11.371458053588867,271
256,8,8,0.3,2.3954906463623047,2.438369035720825,10.973577499389648,11.454340934753418,272
256,8,8,0.3,2.3938097953796387,2.4231066703796387,10.955151557922363,11.280851364135742,273
256,8,8,0.3,2.413437366485596,2.3915350437164307,11.172295570373535,10.930259704589844,274
256,8,8,0.3,2.418939113616944,2.4300339221954346,11.233935356140137,11.359270095825195,275
256,8,8,0.3,2.4211649894714355,2.413195371627808,11.258965492248535,11.169594764709473,276
256,8,8,0.3,2.3809444904327397,2.4341933727264404,10.815115928649902,11.406615257263184,277
256,8,8,0.3,2.439549207687378,2.4357352256774902,11.467867851257324,11.424213409423828,278
256,8,8,0.3,2.4166760444641118,2.416619777679444,11.208540916442873,11.20790672302246,279
256,8,8,0.3,2.367554187774658,2.431314706802368,10.671262741088867,11.373823165893556,280
256,8,8,0.3,2.379260301589966,2.4221348762512207,10.796916007995604,11.269893646240234,281
256,8,8,0.3,2.4182796478271484,2.418457508087158,11.226529121398926,11.228520393371582,282
256,8,8,0.3,2.3927929401397705,2.404829978942871,10.94401741027832,11.076544761657717,283
256,8,8,0.3,2.398404121398926,2.448074579238892,11.005603790283203,11.56605625152588,284
256,8,8,0.3,2.3899986743927,2.397948980331421,10.913481712341309,11.000593185424805,285
256,8,8,0.3,2.3990345001220703,2.378789186477661,11.01253890991211,10.791829109191896,286
256,8,8,0.3,2.4125263690948486,2.4077839851379395,11.16212272644043,11.109310150146484,287
256,8,8,0.3,2.4079623222351074,2.395259380340576,11.11129093170166,10.97104263305664,288
256,8,8,0.3,2.3567631244659424,2.404139280319214,10.556722640991213,11.068902015686035,289
256,8,8,0.3,2.38638973236084,2.389708995819092,10.874164581298828,10.910316467285156,290
256,8,8,0.3,2.3849825859069824,2.41534686088562,10.858875274658203,11.193649291992188,291
256,8,8,0.3,2.385721445083618,2.454942464828491,10.866896629333496,11.645760536193848,292
256,8,8,0.3,2.3983404636383057,2.391610622406006,11.004900932312012,10.931085586547852,293
256,8,8,0.3,2.3721296787261963,2.407771348953247,10.72020149230957,11.109171867370604,294
256,8,8,0.3,2.4116334915161133,2.4199676513671875,11.152162551879885,11.245501518249512,295
256,8,8,0.3,2.4052858352661133,2.41101622581482,11.081592559814451,11.145286560058594,296
256,8,8,0.3,2.4078972339630127,2.424487590789795,11.110572814941406,11.296439170837402,297
256,8,8,0.3,2.388755321502685,2.427987098693848,10.899924278259276,11.336037635803224,298
256,8,8,0.3,2.377591371536255,2.404069185256958,10.778911590576172,11.06812572479248,299
256,8,8,0.3,2.380399703979492,2.382046222686768,10.809223175048828,10.827034950256348,300
256,8,8,0.3,2.3819613456726074,2.411807060241699,10.826115608215332,11.154096603393556,301
256,8,8,0.3,2.376827955245972,2.414167642593384,10.770681381225586,11.180459976196287,302
256,8,8,0.3,2.396562337875366,2.3971872329711914,10.985355377197266,10.99221420288086,303
256,8,8,0.3,2.406813383102417,2.397321939468384,11.09853458404541,10.993692398071287,304
256,8,8,0.3,2.412025213241577,2.395704507827759,11.156526565551758,10.975933074951172,305
256,8,8,0.3,2.387118339538574,2.401863813400269,10.88209342956543,11.04373836517334,306
